Endurance 2
Computer_Time_IST,Packet_ID,Speed_Kmph,RPM,LoRa_Timestamp,MPU_Gx,MPU_Gy,MPU_Gz
12:53:38.954,5619,37,713.40,1546307401,-0.03,0.00,0.26
12:53:39.954,5620,39,750.72,1546307402,-0.07,0.10,0.26
12:53:40.954,5621,43,841.68,1546307403,0.08,0.03,0.15
12:53:41.954,5622,49,950.14,1546307404,-0.11,0.07,-0.01
12:53:42.954,5623,54,1050.08,1546307405,0.01,0.01,0.02
12:53:43.954,5624,59,1143.56,1546307406,0.02,-0.01,-0.01
12:53:49.680,1,0,0.00,1546307412,0.14,-0.08,0.26
12:53:50.680,2,12,232.24,1546307413,-0.00,0.10,0.20
12:53:51.679,3,25,483.58,1546307414,0.17,0.06,0.14
12:53:52.679,4,39,748.90,1546307415,0.06,0.01,-0.07
12:53:53.680,5,53,1024.68,1546307416,0.08,0.03,-0.15
12:53:54.679,6,68,1312.84,1546307417,-0.06,-0.02,-0.00
12:53:55.679,7,72,1384.96,1546307418,0.33,-0.13,-0.02
12:53:56.679,8,74,1434.50,1546307419,-0.03,-0.02,0.01
12:53:57.679,9,77,1479.58,1546307420,0.01,0.02,-0.03
12:53:58.679,10,79,1516.18,1546307421,-0.13,0.00,-0.02
12:53:59.679,11,80,1534.70,1546307422,0.09,0.02,-0.01
12:54:00.679,12,79,1522.60,1546307423,-0.04,0.02,-0.11
12:54:01.679,13,78,1499.98,1546307424,-0.02,-0.03,-0.05
12:54:02.680,14,76,1462.86,1546307425,-0.02,0.01,-0.03
12:54:03.679,15,74,1430.10,1546307426,0.00,0.05,-0.06
12:54:04.679,16,73,1408.62,1546307427,-0.04,0.05,-0.10
12:54:16.057,4096867422,0,0.00,17529,-60928.00,767426.63,-0.00
12:54:17.057,1059994827,0,0.00,17529,-61184.00,ovf,0.00
12:54:18.057,3019718040,0,0.00,17529,-61440.00,0.00,10.58
12:54:19.057,1087093923,0,0.00,17529,-61696.00,-0.00,-0.00
12:54:20.057,320191819,0,0.00,17529,-61952.00,-0.19,0.00
12:54:27.220,12,65,1261.78,1546307449,0.01,-0.01,-0.07
12:54:28.219,13,62,1195.30,1546307450,0.08,0.02,-0.31
12:54:29.220,14,58,1113.82,1546307451,-0.01,0.04,-0.47
12:54:30.219,15,54,1046.26,1546307452,-0.02,0.01,-0.43
12:54:31.219,16,53,1017.46,1546307453,0.01,-0.02,-0.27
12:54:32.220,17,52,1013.66,1546307454,0.06,0.02,-0.19
12:54:33.219,18,54,1035.90,1546307455,0.12,0.05,-0.17
12:54:34.220,19,56,1086.98,1546307456,0.04,-0.04,-0.30
12:54:35.219,20,60,1160.18,1546307457,-0.06,-0.05,-0.14
12:54:36.220,21,64,1231.10,1546307458,-0.01,0.03,-0.15
12:54:55.220,40,44,859.24,1546307477,-0.08,-0.07,0.42
12:54:56.219,41,42,822.16,1546307478,-0.06,-0.01,0.49
12:54:57.219,42,43,828.50,1546307479,-0.06,0.02,0.17
12:54:58.220,43,45,870.62,1546307480,0.01,0.08,0.28
12:54:59.219,44,49,948.90,1546307481,0.05,-0.00,0.19
12:55:00.219,45,55,1063.72,1546307482,-0.07,0.12,0.14
12:55:01.220,46,62,1194.76,1546307483,0.04,-0.13,0.17
12:55:02.219,47,68,1305.58,1546307484,-0.09,0.03,-0.03
12:55:03.219,48,73,1399.24,1546307485,-0.03,-0.06,0.01
12:55:04.220,49,77,1483.18,1546307486,-0.02,0.09,-0.01
12:55:05.219,50,81,1557.06,1546307487,0.09,-0.01,0.02
12:55:14.630,1,0,0.00,1546307496,-0.00,0.05,-0.00
12:55:15.630,2,18,359.94,1546307497,-0.00,0.07,-0.03
12:55:16.630,3,37,709.76,1546307498,-0.01,-0.02,0.01
12:55:17.630,4,54,1047.66,1546307499,0.01,0.00,-0.01
12:55:18.630,5,71,1367.90,1546307500,0.00,-0.10,-0.01
12:55:19.630,6,86,1663.06,1546307501,0.02,0.04,0.09
12:55:20.630,7,82,1579.80,1546307502,-0.03,-0.04,0.15
12:55:21.630,8,77,1477.10,1546307503,-0.04,0.01,0.28
12:55:27.157,1,0,0.00,1546307509,0.07,-0.13,-0.35
12:55:28.157,2,12,241.72,1546307510,-0.01,0.04,-0.22
12:55:29.157,3,26,502.36,1546307511,-0.04,-0.01,0.07
12:55:30.157,4,39,747.96,1546307512,0.06,-0.03,-0.05
12:55:31.156,5,50,972.66,1546307513,0.02,0.02,-0.18
12:55:32.157,6,61,1173.00,1546307514,0.01,-0.14,-0.48
12:55:33.156,7,58,1118.86,1546307515,0.05,-0.04,-0.37
12:55:34.156,8,55,1067.48,1546307516,0.04,0.05,-0.21
12:55:35.157,9,54,1037.16,1546307517,-0.07,0.03,-0.27
12:55:36.156,10,52,1014.84,1546307518,-0.02,-0.01,-0.40
12:55:37.157,11,52,1003.74,1546307519,0.14,-0.02,-0.60
12:55:38.157,12,49,949.48,1546307520,0.10,0.00,-0.35
12:55:39.156,13,46,896.16,1546307521,-0.01,-0.08,-0.17
12:55:40.157,14,45,866.60,1546307522,0.09,-0.03,0.15
12:55:41.156,15,45,874.72,1546307523,-0.12,-0.01,0.33
12:55:42.157,16,47,914.60,1546307524,0.07,0.06,0.20
12:55:43.157,17,53,1027.72,1546307525,-0.00,0.04,0.04
12:55:44.156,18,59,1134.50,1546307526,0.02,0.01,0.02
12:55:45.157,19,63,1225.04,1546307527,0.02,-0.04,-0.10
12:55:46.156,20,67,1287.50,1546307528,0.02,-0.05,-0.07
12:55:47.157,21,68,1315.94,1546307529,-0.01,-0.00,-0.23
12:55:48.157,22,68,1320.10,1546307530,-0.01,0.08,0.05
12:55:49.156,23,67,1292.48,1546307531,-0.00,-0.01,0.02
12:55:50.157,24,66,1264.56,1546307532,-0.06,-0.11,0.26
12:55:51.157,25,65,1253.18,1546307533,0.03,-0.05,0.10
12:55:52.157,26,66,1270.24,1546307534,0.02,-0.06,0.02
12:55:53.157,27,68,1307.78,1546307535,0.02,0.15,-0.05
12:55:54.156,28,71,1372.20,1546307536,0.02,0.04,-0.11
12:55:55.157,29,74,1421.58,1546307537,0.05,-0.06,-0.02
12:55:56.157,30,76,1456.52,1546307538,-0.04,0.04,-0.07
12:55:57.156,31,77,1487.42,1546307539,0.18,-0.08,-0.06
12:55:58.157,32,78,1508.88,1546307540,0.05,0.01,-0.00
12:55:59.157,33,79,1524.32,1546307541,0.09,0.08,-0.02
12:56:00.156,34,80,1542.88,1546307542,0.01,0.09,-0.05
12:56:01.157,35,81,1564.00,1546307543,-0.06,0.05,0.02
12:56:02.157,36,82,1575.70,1546307544,0.00,0.02,-0.06
12:56:03.156,37,82,1572.98,1546307545,0.00,0.04,-0.07
12:56:04.157,38,81,1562.62,1546307546,0.07,0.09,-0.03
12:56:05.157,39,80,1536.44,1546307547,0.07,-0.11,0.05
12:56:06.157,40,77,1480.58,1546307548,0.11,0.04,-0.14
12:56:07.156,41,73,1413.28,1546307549,-0.03,-0.09,-0.02
12:56:08.157,42,70,1346.08,1546307550,-0.01,-0.01,0.05
12:56:09.157,43,65,1253.24,1546307551,-0.02,0.01,0.14
12:56:10.156,44,60,1150.96,1546307552,0.10,-0.25,0.53
12:56:11.157,45,55,1063.66,1546307553,0.01,-0.02,0.45
12:56:12.157,46,51,983.28,1546307554,0.02,0.04,0.51
12:56:13.156,47,47,913.36,1546307555,-0.01,-0.00,-0.43
12:56:14.157,48,44,861.54,1546307556,0.07,-0.05,-0.45
12:56:15.157,49,43,837.52,1546307557,0.09,-0.08,-0.48
12:56:16.156,50,43,836.72,1546307558,0.02,-0.10,-0.64
12:56:17.157,51,44,861.64,1546307559,-0.04,-0.03,-0.23
12:56:18.157,52,47,910.20,1546307560,0.07,-0.01,-0.04
12:56:19.156,53,51,985.90,1546307561,0.03,-0.02,-0.06
12:56:20.157,54,56,1075.00,1546307562,-0.02,-0.02,-0.09
12:56:21.157,55,61,1169.86,1546307563,0.13,-0.01,-0.04
12:56:22.156,56,65,1258.94,1546307564,0.18,0.01,-0.05
12:56:23.156,57,69,1335.34,1546307565,-0.02,0.01,-0.07
12:56:24.157,58,73,1399.56,1546307566,-0.05,-0.06,0.06
12:56:25.157,59,74,1419.24,1546307567,0.05,0.04,-0.16
12:56:26.156,60,74,1421.44,1546307568,-0.05,-0.10,-0.15
12:56:27.157,61,73,1400.86,1546307569,0.06,-0.04,-0.27
12:56:28.157,62,93,1790.40,1546307570,0.01,-0.02,-0.46
12:56:29.157,63,88,1699.62,1546307571,-0.10,0.08,-0.35
12:56:30.157,64,86,1664.18,1546307572,0.05,0.04,-0.38
12:56:31.157,65,86,1652.70,1546307573,0.05,0.04,-0.31
12:56:32.157,66,86,1663.36,1546307574,-0.04,0.06,-0.19
12:56:33.157,67,66,1264.80,1546307575,0.00,0.00,0.04
12:56:34.157,68,70,1355.86,1546307576,0.04,0.01,-0.14
12:56:35.157,69,73,1408.94,1546307577,0.11,-0.09,-0.05
12:56:36.157,70,73,1415.70,1546307578,0.07,0.10,-0.35
12:56:37.157,71,72,1394.82,1546307579,-0.09,-0.04,0.00
12:56:38.157,72,70,1341.06,1546307580,0.01,0.04,-0.25
12:56:39.156,73,64,1231.40,1546307581,-0.07,-0.11,-0.73
12:56:40.157,74,59,1132.22,1546307582,-0.00,-0.09,-0.50
12:56:41.157,75,55,1070.42,1546307583,-0.01,0.00,-0.50
12:56:42.156,76,53,1026.32,1546307584,0.14,0.03,-0.54
12:56:43.157,77,51,992.64,1546307585,0.08,-0.09,-0.53
12:56:44.157,78,52,1001.90,1546307586,0.05,-0.05,-0.54
12:56:45.156,79,53,1024.26,1546307587,0.00,0.02,-0.08
12:56:46.157,80,55,1055.92,1546307588,-0.04,-0.01,0.02
12:56:47.157,81,57,1096.84,1546307589,0.03,-0.02,0.24
12:56:48.157,82,59,1138.62,1546307590,0.08,-0.03,0.28
12:56:49.157,83,61,1177.48,1546307591,0.06,-0.01,0.42
12:56:50.157,84,61,1177.38,1546307592,-0.01,0.01,0.44
12:56:51.156,85,59,1139.66,1546307593,-0.04,0.04,0.44
12:56:52.157,86,57,1094.00,1546307594,-0.03,0.05,0.41
12:56:53.157,87,55,1068.32,1546307595,0.14,-0.17,0.50
12:56:54.157,88,55,1065.16,1546307596,0.02,-0.03,0.43
12:56:55.157,89,57,1106.14,1546307597,0.06,0.05,0.35
12:56:56.157,90,61,1180.82,1546307598,0.05,0.04,0.06
12:56:57.157,91,66,1267.48,1546307599,0.03,-0.06,0.01
12:56:58.156,92,70,1358.08,1546307600,-0.02,-0.06,0.04
12:56:59.157,93,75,1441.28,1546307601,0.01,0.12,-0.02
12:57:00.157,94,79,1516.70,1546307602,-0.04,-0.07,0.04
12:57:06.316,0,82,1582.86,1546307603,-0.05,0.09,0.00
12:57:14.576,0,0,0.00,1866316369,0.00,0.00,0.00
12:57:15.575,0,0,0.00,1277934932,0.00,0.00,0.00
12:57:16.576,0,17295,0.00,4197792810,ovf,0.00,0.00
12:57:22.028,0,17416,0.00,394050996,-124535.50,0.00,0.00
12:57:26.237,5,50,964.12,1546307628,-0.05,0.08,-0.30
12:57:27.237,6,61,1170.34,1546307629,0.04,0.07,-0.45
12:57:28.237,7,58,1119.46,1546307630,-0.08,0.10,-0.37
12:57:29.237,8,57,1095.88,1546307631,0.05,0.00,-0.23
12:57:30.237,9,56,1083.52,1546307632,0.16,0.32,-0.48
12:57:31.237,10,56,1074.52,1546307633,0.00,-0.02,-0.47
12:57:32.237,11,53,1018.96,1546307634,0.12,-0.09,-0.81
12:57:33.237,12,50,974.82,1546307635,0.03,-0.07,-0.18
12:57:34.237,13,48,935.06,1546307636,-0.03,0.07,0.05
12:57:35.237,14,48,922.64,1546307637,-0.01,0.11,0.47
12:57:36.237,15,49,938.98,1546307638,0.02,-0.02,0.12
12:57:37.237,16,54,1034.32,1546307639,0.00,0.01,0.05
12:57:38.237,17,59,1135.54,1546307640,0.04,0.06,0.02
12:57:39.236,18,63,1220.84,1546307641,0.06,-0.03,-0.03
12:57:40.237,19,66,1280.08,1546307642,0.04,-0.14,-0.01
12:57:41.237,20,68,1309.82,1546307643,0.02,0.07,-0.14
12:57:42.236,21,68,1306.28,1546307644,-0.06,-0.06,-0.25
12:57:43.237,22,67,1301.94,1546307645,-0.03,-0.03,-0.08
12:57:44.237,23,67,1296.16,1546307646,0.04,0.04,0.22
12:57:45.237,24,68,1304.26,1546307647,-0.02,-0.03,0.25
12:57:46.237,25,69,1334.66,1546307648,0.01,-0.00,-0.02
12:57:47.237,26,72,1391.38,1546307649,0.00,0.18,-0.04
12:57:48.237,27,75,1446.62,1546307650,0.15,0.14,-0.13
12:57:49.237,28,78,1495.84,1546307651,-0.04,-0.05,0.03
12:57:50.237,29,80,1538.32,1546307652,0.05,0.10,-0.07
12:57:51.237,30,82,1580.28,1546307653,-0.01,-0.09,-0.04
12:57:52.237,31,84,1617.46,1546307654,-0.05,0.10,-0.06
12:57:53.237,32,86,1648.64,1546307655,0.05,0.03,0.04
12:57:54.237,33,87,1678.64,1546307656,0.05,-0.05,-0.03
12:57:55.237,34,89,1708.78,1546307657,0.09,0.14,-0.04
12:57:56.237,35,90,1735.48,1546307658,-0.09,-0.09,-0.03
12:57:57.237,36,91,1760.72,1546307659,-0.00,-0.17,-0.28
12:57:58.237,37,91,1761.86,1546307660,0.08,-0.01,0.08
12:57:59.237,38,90,1739.72,1546307661,0.01,0.06,-0.10
12:58:00.237,39,87,1683.00,1546307662,0.13,0.04,-0.07
12:58:01.237,40,83,1592.50,1546307663,0.06,0.10,0.26
12:58:02.237,41,76,1460.84,1546307664,-0.04,-0.00,0.51
12:58:03.237,42,69,1328.56,1546307665,-0.02,0.07,0.40
12:58:04.237,43,61,1175.50,1546307666,0.09,0.02,0.53
12:58:05.237,44,54,1047.26,1546307667,0.06,-0.11,-0.42
12:58:06.237,45,48,930.42,1546307668,-0.00,0.08,-0.59
12:58:07.237,46,45,863.32,1546307669,0.18,-0.05,-0.69
12:58:08.237,47,43,835.66,1546307670,-0.10,-0.05,-0.16
12:58:09.237,48,45,870.74,1546307671,0.06,-0.00,-0.12
12:58:10.237,49,48,932.02,1546307672,0.09,0.02,-0.29
12:58:11.237,50,53,1027.52,1546307673,-0.02,-0.04,-0.04
12:58:12.237,51,58,1127.44,1546307674,-0.16,0.02,-0.07
12:58:13.237,52,63,1222.28,1546307675,0.01,-0.04,0.01
12:58:14.237,53,68,1307.30,1546307676,-0.01,-0.04,-0.04
12:58:15.237,54,72,1382.76,1546307677,0.04,-0.08,-0.02
12:58:16.237,55,75,1452.28,1546307678,0.05,-0.07,-0.13
12:58:17.237,56,77,1485.28,1546307679,-0.10,-0.08,-0.21
12:58:18.237,57,76,1473.44,1546307680,0.02,-0.11,-0.26
12:58:19.237,58,73,1415.38,1546307681,0.02,-0.05,-0.44
12:58:20.237,59,70,1346.50,1546307682,0.05,-0.01,-0.51
12:58:21.237,60,67,1285.56,1546307683,0.02,-0.03,-0.31
12:58:22.237,61,65,1260.30,1546307684,0.06,-0.02,-0.24
12:58:23.237,62,65,1250.48,1546307685,-0.05,-0.07,-0.26
12:58:24.237,63,67,1286.50,1546307686,0.06,-0.03,-0.22
12:58:25.237,64,69,1339.22,1546307687,-0.05,0.04,-0.08
12:58:26.238,65,72,1389.22,1546307688,-0.01,-0.09,-0.14
12:58:27.237,66,74,1436.10,1546307689,-0.05,0.01,0.05
12:58:28.237,67,76,1459.80,1546307690,0.06,-0.09,-0.47
12:58:29.237,68,74,1425.68,1546307691,0.01,0.03,-0.59
12:58:30.238,69,69,1334.66,1546307692,0.11,-0.04,-0.65
12:58:31.237,70,63,1219.02,1546307693,0.03,-0.05,-0.48
12:58:32.237,71,57,1093.42,1546307694,-0.06,-0.13,-0.45
12:58:33.237,72,52,1002.48,1546307695,0.07,-0.05,-0.41
12:58:34.237,73,49,951.82,1546307696,0.15,-0.05,-0.48
12:58:35.237,74,49,942.40,1546307697,0.07,-0.12,-0.58
12:58:36.237,75,50,960.36,1546307698,0.05,0.07,-0.16
12:58:37.237,76,52,998.00,1546307699,-0.03,-0.01,0.17
12:58:38.237,77,55,1054.92,1546307700,-0.05,0.11,0.33
12:58:39.238,78,59,1130.56,1546307701,0.02,0.05,0.12
12:58:40.237,79,62,1195.54,1546307702,-0.06,0.03,0.29
12:58:41.237,80,63,1221.04,1546307703,-0.03,0.01,0.45
12:58:42.237,81,63,1207.42,1546307704,0.10,-0.00,0.50
12:58:43.237,82,61,1178.20,1546307705,0.02,0.04,0.38
12:58:44.237,83,59,1137.14,1546307706,-0.05,-0.03,0.37
12:58:45.237,84,58,1112.12,1546307707,-0.06,-0.06,0.40
12:58:46.237,85,58,1120.66,1546307708,-0.05,-0.12,0.43
12:58:47.237,86,60,1163.94,1546307709,-0.00,-0.09,0.14
12:58:48.237,87,63,1225.72,1546307710,0.08,0.08,-0.09
12:58:49.237,88,67,1301.84,1546307711,-0.08,0.09,-0.08
12:58:50.238,89,72,1384.70,1546307712,-0.03,-0.06,-0.01
12:58:51.237,90,76,1468.12,1546307713,-0.11,-0.00,-0.07
12:58:52.237,91,80,1545.02,1546307714,0.05,0.02,-0.08
12:58:53.238,92,84,1611.94,1546307715,-0.07,0.01,-0.03
12:58:54.237,93,87,1670.66,1546307716,0.03,0.02,-0.04
12:58:55.237,94,89,1722.98,1546307717,-0.05,0.03,-0.06
12:58:56.237,95,92,1770.32,1546307718,0.11,0.09,-0.06
12:58:57.237,96,94,1811.92,1546307719,0.02,0.05,-0.02
12:58:58.238,97,96,1849.88,1546307720,0.03,0.06,-0.11
12:58:59.237,98,98,1882.94,1546307721,0.10,0.09,0.03
12:59:00.237,99,99,1907.26,1546307722,-0.15,0.03,0.02
12:59:01.237,100,100,1926.54,1546307723,-0.09,-0.11,-0.04
12:59:02.237,101,101,1940.22,1546307724,0.01,0.13,-0.02
12:59:12.572,1,0,0.00,1546307734,0.05,0.03,-0.14
12:59:13.572,2,6,128.04,1546307735,0.00,0.02,-0.06
12:59:14.572,3,13,253.12,1546307736,0.02,-0.00,-0.06
12:59:15.571,4,19,376.72,1546307737,-0.03,0.01,-0.09
12:59:16.572,5,26,498.94,1546307738,-0.04,0.01,-0.10
12:59:17.572,6,32,619.96,1546307739,0.00,-0.01,-0.05
12:59:18.571,7,31,611.08,1546307740,0.01,0.03,-0.03
12:59:19.572,8,31,604.16,1546307741,0.03,0.01,0.01
12:59:20.572,9,31,596.96,1546307742,0.01,0.00,-0.06
12:59:21.571,10,30,588.78,1546307743,0.04,0.01,-0.06
12:59:22.572,11,30,579.38,1546307744,-0.01,-0.00,-0.13
12:59:23.572,12,29,569.28,1546307745,0.01,-0.03,-0.14
12:59:24.571,13,29,556.12,1546307746,0.00,-0.01,-0.22
12:59:25.572,14,28,538.96,1546307747,0.03,-0.03,-0.28
12:59:26.572,15,27,519.34,1546307748,-0.01,-0.02,-0.22
12:59:27.571,16,26,498.24,1546307749,0.05,0.03,-0.16
12:59:28.571,17,24,476.38,1546307750,0.01,-0.00,-0.08
12:59:29.572,18,23,455.40,1546307751,-0.01,-0.01,-0.04
12:59:30.572,19,22,437.30,1546307752,0.00,0.00,0.03
12:59:31.571,20,21,420.84,1546307753,0.03,-0.01,-0.13
12:59:32.572,21,20,400.72,1546307754,0.14,0.07,-0.16
12:59:33.572,22,19,377.04,1546307755,-0.07,-0.02,0.01
12:59:34.572,23,118,2268.64,1546307756,-0.03,0.01,-0.01
12:59:35.571,24,117,2241.62,1546307757,-0.04,0.03,-0.09
12:59:36.571,25,115,2210.60,1546307758,0.00,0.00,-0.14
12:59:37.572,26,113,2182.34,1546307759,0.02,-0.05,-0.02
12:59:38.572,27,112,2154.58,1546307760,0.03,-0.02,-0.19
12:59:39.572,28,10,206.74,1546307761,0.04,0.02,-0.13
12:59:40.571,29,8,171.52,1546307762,0.01,-0.00,-0.08
12:59:41.572,30,7,136.98,1546307763,0.01,0.01,-0.04
12:59:42.572,31,4,94.84,1546307764,0.00,-0.01,-0.01
12:59:43.572,32,3,59.08,1546307765,0.00,-0.00,-0.01
12:59:44.571,33,1,31.30,1546307766,-0.00,-0.00,-0.01
12:59:45.572,34,0,12.40,1546307767,0.00,-0.00,-0.01
12:59:46.572,35,0,0.00,1546307768,0.00,-0.00,-0.01
12:59:47.572,36,0,0.00,1546307769,0.00,-0.00,-0.01
12:59:48.571,37,0,0.00,1546307770,-0.00,-0.00,-0.01
12:59:49.571,38,0,0.00,1546307771,0.00,-0.00,-0.01
12:59:50.571,39,0,0.00,1546307772,0.00,-0.00,-0.01
12:59:51.572,40,0,0.00,1546307773,0.00,-0.00,-0.01
12:59:52.572,41,0,0.00,1546307774,0.01,0.03,-0.03
12:59:53.572,42,3,74.12,1546307775,0.03,0.03,-0.71
12:59:54.572,43,9,184.60,1546307776,0.07,0.01,0.17
12:59:55.572,44,14,286.26,1546307777,-0.01,-0.02,-0.50
12:59:56.572,45,21,404.12,1546307778,0.03,-0.05,-0.68
13:00:02.874,0,29,556.04,1546307779,0.03,-0.02,0.00
13:00:03.874,0,0,0.00,2283617053,ovf,0.00,0.00
13:00:04.874,0,17226,0.00,3068935240,ovf,0.00,0.00
13:00:05.874,0,17360,0.00,2063284945,-0.00,0.00,0.00
13:00:06.874,0,17438,0.00,1130118351,ovf,0.00,0.00
13:00:07.874,0,17488,0.00,344734848,ovf,0.00,0.00
13:00:12.090,10,63,1208.76,1546307794,-0.10,-0.02,-0.03
13:00:13.090,11,67,1292.32,1546307795,0.05,-0.04,-0.04
13:00:14.090,12,71,1367.10,1546307796,0.11,-0.08,-0.01
13:00:15.090,13,74,1435.74,1546307797,0.10,0.03,-0.07
13:00:16.090,14,78,1495.88,1546307798,0.23,0.06,-0.05
13:00:17.091,15,80,1546.52,1546307799,0.03,-0.04,-0.02
13:00:18.090,16,82,1588.42,1546307800,-0.03,-0.10,-0.01
13:00:19.090,17,84,1624.52,1546307801,0.01,0.05,-0.02
13:00:20.090,18,86,1655.46,1546307802,0.01,0.08,-0.00
13:00:21.091,19,87,1682.06,1546307803,-0.02,-0.01,-0.07
13:00:22.090,20,89,1707.16,1546307804,-0.01,-0.06,-0.06
13:00:23.090,21,90,1731.42,1546307805,0.12,0.08,-0.16
13:00:24.091,22,90,1732.68,1546307806,0.09,0.06,-0.13
13:00:56.090,54,68,1304.02,1546307838,0.03,0.01,0.99
13:00:57.090,55,60,1153.82,1546307839,0.02,-0.04,-0.50
13:00:58.091,56,53,1022.44,1546307840,-0.01,-0.01,-0.34
13:00:59.090,57,47,908.60,1546307841,-0.05,0.01,-0.41
13:01:00.090,58,43,830.80,1546307842,0.02,-0.02,-0.05
13:01:01.091,59,38,744.48,1546307843,-0.00,0.00,0.02
13:01:02.091,60,35,677.44,1546307844,-0.02,0.00,0.07
13:01:03.090,61,32,621.52,1546307845,-0.02,0.04,0.01
13:01:04.090,62,30,578.72,1546307846,-0.03,0.02,0.00
13:01:05.090,63,28,544.00,1546307847,0.03,0.02,0.02
13:01:06.091,64,26,510.70,1546307848,-0.06,0.01,-0.01
13:01:07.090,65,24,478.38,1546307849,0.04,-0.04,0.03
13:01:08.090,66,23,445.68,1546307850,0.00,-0.01,0.00
13:01:09.091,67,21,413.52,1546307851,0.02,-0.01,0.03
13:01:10.090,68,19,379.74,1546307852,-0.00,0.03,0.06
13:01:11.090,69,17,344.68,1546307853,-0.00,-0.01,0.10
13:01:12.091,70,16,307.52,1546307854,-0.04,-0.00,0.04
13:01:13.091,71,14,269.62,1546307855,-0.02,-0.00,0.03
13:01:14.090,72,11,228.06,1546307856,-0.00,-0.00,0.02
13:01:15.091,73,9,190.30,1546307857,0.00,-0.00,-0.02
13:01:16.090,74,8,155.78,1546307858,0.01,-0.00,-0.02
13:01:17.090,75,6,123.10,1546307859,0.00,-0.00,-0.01
13:01:18.091,76,4,85.32,1546307860,0.01,0.00,-0.01
13:01:19.090,77,3,61.50,1546307861,-0.00,-0.01,-0.00
13:01:20.091,78,1,37.08,1546307862,0.00,-0.00,-0.01
13:01:21.090,79,1,22.82,1546307863,0.00,-0.00,-0.00
13:01:22.091,80,0,9.94,1546307864,-0.00,-0.00,-0.01
13:01:23.090,81,0,9.94,1546307865,0.00,-0.00,-0.01
13:01:24.090,82,0,5.42,1546307866,0.00,-0.00,-0.01
13:01:25.091,83,0,5.42,1546307867,0.00,-0.00,-0.01
13:01:26.090,84,0,0.00,1546307868,0.00,-0.00,-0.01
13:01:27.091,85,0,0.00,1546307869,0.00,-0.01,-0.01
13:01:28.090,86,0,0.00,1546307870,0.00,-0.00,-0.01
13:01:29.090,87,0,0.00,1546307871,0.00,-0.00,-0.01
13:01:30.091,88,0,0.00,1546307872,0.00,-0.00,-0.01
13:01:31.091,89,0,0.00,1546307873,0.01,0.03,-0.03
13:01:32.090,90,2,49.48,1546307874,-0.00,-0.01,0.11
13:01:33.090,91,7,141.16,1546307875,-0.02,-0.01,0.18
13:01:34.091,92,13,262.36,1546307876,0.03,-0.01,0.25
13:01:35.090,93,21,405.52,1546307877,-0.01,0.05,0.07
13:01:36.091,94,28,554.82,1546307878,0.02,0.05,0.37
13:01:37.091,95,34,660.64,1546307879,-0.02,0.10,0.45
13:01:38.090,96,38,745.88,1546307880,0.03,0.03,0.27
13:01:39.091,97,43,828.64,1546307881,-0.05,0.04,0.28
13:01:40.091,98,47,912.46,1546307882,-0.11,0.06,0.32
13:01:41.090,99,52,1012.24,1546307883,0.07,-0.07,0.15
13:01:42.090,100,58,1124.80,1546307884,0.02,0.04,0.12
13:01:43.091,101,64,1233.20,1546307885,0.04,-0.00,0.08
13:01:44.090,102,69,1329.58,1546307886,-0.05,0.04,-0.00
13:01:45.090,103,74,1418.00,1546307887,0.00,-0.02,-0.02
13:01:46.091,104,78,1496.04,1546307888,0.03,-0.05,-0.01
13:01:47.090,105,81,1567.16,1546307889,0.04,0.05,-0.06
13:01:48.090,106,85,1628.46,1546307890,-0.02,0.02,0.02
13:01:49.091,107,87,1677.68,1546307891,0.04,-0.09,-0.03
13:01:50.090,108,89,1713.76,1546307892,-0.01,-0.08,-0.02
13:01:51.091,109,90,1740.26,1546307893,0.00,0.17,-0.03
13:01:52.090,110,91,1756.76,1546307894,-0.04,-0.04,-0.02
13:01:53.090,111,91,1761.54,1546307895,0.07,0.13,-0.06
13:01:54.091,112,92,1765.98,1546307896,0.07,-0.11,0.01
13:01:55.091,113,92,1770.70,1546307897,0.04,0.09,0.00
13:01:56.090,114,92,1777.22,1546307898,0.01,0.09,-0.00
13:01:57.091,115,93,1788.28,1546307899,-0.05,-0.12,0.00
13:01:58.090,116,94,1807.70,1546307900,-0.05,-0.24,-0.01
13:01:59.090,117,94,1814.56,1546307901,-0.06,-0.12,0.01
13:02:00.091,118,94,1807.80,1546307902,-0.04,-0.06,0.02
13:02:01.090,119,92,1764.26,1546307903,-0.05,0.11,0.01
13:02:02.090,120,87,1684.38,1546307904,0.01,0.10,0.09
13:02:03.091,121,81,1569.86,1546307905,-0.05,0.06,0.27
13:02:04.090,122,75,1445.98,1546307906,0.22,0.09,0.67
13:02:05.090,123,68,1309.12,1546307907,-0.07,-0.00,-0.36
13:02:06.091,124,61,1179.18,1546307908,0.07,-0.08,-0.51
13:02:07.090,125,55,1056.52,1546307909,0.00,0.02,-0.05
13:02:08.090,126,50,959.88,1546307910,-0.06,-0.02,-0.15
13:02:09.091,127,45,878.54,1546307911,0.02,-0.06,-0.19
13:02:10.090,128,42,818.60,1546307912,0.04,-0.00,-0.12
13:02:11.090,129,40,782.34,1546307913,-0.01,-0.04,-0.04
13:02:12.091,130,39,765.82,1546307914,0.01,0.03,-0.01
13:02:13.090,131,39,750.64,1546307915,-0.00,-0.01,-0.00
13:02:14.091,132,38,736.38,1546307916,0.04,0.00,-0.04
