Computer_Time_IST,Packet_ID,Speed_Kmph,RPM,LoRa_Timestamp,MPU_Gx,MPU_Gy,MPU_Gz,Pack_Current_A,Pack_Voltage_V
12:51:44.954,5505,21,403.78,1546307287,0.003,-0.003,-0.008,22.24,79.16
12:51:45.954,5506,16,324.12,1546307288,-0.003,0.003,-0.003,17.0,79.26
12:51:46.953,5507,14,274.1,1546307289,0.007,0.007,0.003,15.56,79.29
12:51:47.953,5508,13,251.7,1546307290,-0.003,-0.003,0.007,14.0,79.32
12:51:48.954,5509,12,245.92,1546307291,0.01,-0.01,0.02,13.8,79.32
12:51:49.953,5510,12,241.22,1546307292,-0.007,-0.007,0.027,13.0,79.34
12:51:50.953,5511,12,244.46,1546307293,0.0,-0.003,0.033,13.17,79.33
12:51:51.954,5512,12,247.98,1546307294,-0.02,-0.007,0.027,13.16,79.33
12:51:52.953,5513,13,250.84,1546307295,-0.003,-0.017,0.013,14.11,79.31
12:51:53.953,5514,13,252.52,1546307296,-0.003,-0.023,0.013,14.38,79.3
12:51:54.954,5515,13,266.16,1546307297,0.007,-0.02,0.017,15.35,79.28
12:51:55.953,5516,14,283.98,1546307298,0.003,-0.007,0.043,16.34,79.26
12:51:56.953,5517,16,310.26,1546307299,0.0,-0.003,0.073,18.56,79.21
12:51:57.954,5518,18,346.22,1546307300,0.003,0.003,0.113,21.17,79.16
12:51:58.953,5519,20,387.58,1546307301,0.013,0.003,0.163,24.04,79.1
12:51:59.953,5520,22,426.18,1546307302,0.007,0.01,0.177,25.46,79.07
12:52:00.954,5521,24,463.52,1546307303,-0.003,-0.0,0.23,26.87,79.04
12:52:01.953,5522,26,501.0,1546307304,-0.063,0.007,0.267,28.88,79.0
12:52:02.954,5523,28,538.8,1546307305,-0.08,0.007,0.297,30.89,78.95
12:52:03.954,5524,30,576.78,1546307306,-0.08,0.01,0.297,32.53,78.92
12:52:04.953,5525,31,599.86,1546307307,-0.037,0.01,0.243,32.86,78.91
12:52:05.954,5526,31,611.14,1546307308,-0.003,0.023,0.183,32.29,78.92
12:52:06.953,5527,31,611.36,1546307309,0.013,0.04,0.107,33.04,78.9
12:52:07.954,5528,31,598.74,1546307310,0.01,0.043,0.097,32.8,78.9
12:52:08.953,5529,30,577.14,1546307311,-0.013,0.027,0.1,31.0,78.93
12:52:09.953,5530,29,562.8,1546307312,-0.013,0.02,0.143,30.0,78.95
12:52:10.954,5531,28,549.04,1546307313,-0.017,0.007,0.147,29.0,78.97
12:52:11.953,5532,27,534.84,1546307314,0.02,0.013,0.147,29.6,78.95
12:52:12.953,5533,27,520.54,1546307315,0.03,0.01,0.08,30.4,78.93
12:52:13.954,5534,26,506.2,1546307316,0.063,0.02,0.037,32.04,78.9
12:52:14.953,5535,25,491.36,1546307317,0.037,0.023,0.003,28.96,78.96
12:52:15.954,5536,24,477.52,1546307318,0.02,0.03,0.0,26.6,79.0
12:52:16.953,5537,24,466.98,1546307319,0.01,0.023,-0.003,25.8,79.02
12:52:17.954,5538,23,452.98,1546307320,0.027,0.017,0.003,26.16,79.01
12:52:18.953,5539,22,439.14,1546307321,0.023,0.013,0.007,24.84,79.03
12:52:19.954,5540,22,425.6,1546307322,0.007,0.013,0.003,23.56,79.05
12:52:20.953,5541,21,412.8,1546307323,0.007,0.01,-0.013,22.56,79.07
12:52:21.954,5542,20,397.62,1546307324,0.023,0.007,-0.02,22.84,79.06
12:52:22.953,5543,20,385.76,1546307325,0.023,0.007,-0.02,22.84,79.06
12:52:23.953,5544,19,373.88,1546307326,0.0,-0.0,-0.013,20.0,79.12
12:52:24.954,5545,18,362.48,1546307327,-0.013,-0.007,-0.013,19.0,79.14
12:52:25.954,5546,18,350.44,1546307328,-0.01,-0.007,-0.01,19.0,79.13
12:52:26.953,5547,17,339.08,1546307329,0.003,-0.0,-0.007,18.24,79.15
12:52:27.953,5548,17,328.6,1546307330,0.003,-0.0,-0.003,18.24,79.15
12:52:28.954,5549,16,318.84,1546307331,0.003,-0.007,-0.003,17.24,79.16
12:52:29.954,5550,16,309.54,1546307332,0.007,-0.017,0.01,17.56,79.16
12:52:30.954,5551,15,300.64,1546307333,0.003,-0.013,0.017,16.24,79.18
12:52:31.953,5552,15,292.08,1546307334,0.007,-0.01,0.023,16.56,79.17
12:52:32.953,5553,14,283.7,1546307335,0.003,0.003,0.0,15.24,79.2
12:52:33.954,5554,14,275.04,1546307336,0.01,-0.0,-0.02,15.8,79.19
12:52:34.954,5555,13,265.48,1546307337,0.003,-0.003,-0.033,14.24,79.22
12:52:35.953,5556,13,255.88,1546307338,0.003,-0.003,-0.023,14.24,79.21
12:52:36.953,5557,12,245.52,1546307339,0.0,-0.003,-0.01,13.0,79.24
12:52:37.954,5558,12,234.42,1546307340,0.0,-0.003,-0.007,13.0,79.24
12:52:38.954,5559,11,223.2,1546307341,-0.007,-0.01,-0.01,12.0,79.26
12:52:39.953,5560,11,211.64,1546307342,-0.013,-0.01,0.013,12.0,79.25
12:52:40.954,5561,10,200.26,1546307343,-0.013,-0.007,0.023,11.0,79.27
12:52:41.954,5562,9,186.28,1546307344,-0.007,-0.007,0.02,10.0,79.29
12:52:42.953,5563,8,164.68,1546307345,0.003,-0.007,-0.007,9.24,79.31
12:52:43.954,5564,7,143.1,1546307346,0.01,-0.007,-0.053,8.8,79.31
12:52:44.953,5565,6,123.1,1546307347,0.007,-0.007,-0.057,7.56,79.34
12:52:45.954,5566,5,100.2,1546307348,0.003,-0.003,-0.053,6.24,79.36
12:52:46.954,5567,3,69.62,1546307349,0.003,-0.007,-0.017,4.24,79.4
12:52:47.953,5568,2,48.76,1546307350,0.003,-0.007,-0.007,3.24,79.42
12:52:48.954,5569,1,30.0,1546307351,0.003,-0.01,-0.01,2.24,79.44
12:52:49.954,5570,0,12.48,1546307352,0.0,-0.01,-0.01,1.0,79.47
12:52:50.953,5571,0,0.0,1546307353,0.003,-0.01,-0.01,1.0,79.47
12:52:51.954,5572,0,0.0,1546307354,0.003,-0.01,-0.01,1.0,79.47
12:52:52.954,5573,0,0.0,1546307355,0.003,-0.01,-0.01,1.0,79.47
12:52:53.953,5574,0,0.0,1546307356,0.0,-0.01,-0.01,1.0,79.47
12:52:54.954,5575,0,0.0,1546307357,0.0,-0.01,-0.01,1.0,79.47
12:52:55.954,5576,0,0.0,1546307358,0.007,-0.023,-0.177,1.0,79.47
12:52:56.954,5577,0,1.06,1546307359,0.0,-0.02,-0.163,1.0,79.47
12:52:57.953,5578,5,101.42,1546307360,-0.003,-0.02,-0.153,12.46,79.24
12:52:58.954,5579,13,259.44,1546307361,-0.01,-0.0,0.037,22.82,79.03
12:52:59.954,5580,23,454.12,1546307362,-0.003,0.01,0.03,34.51,78.79
12:53:00.953,5581,35,679.88,1546307363,0.003,0.01,0.03,48.16,78.51
12:53:01.954,5582,48,930.88,1546307364,0.008,0.013,0.01,60.26,78.27
12:53:02.954,5583,57,1104.62,1546307365,0.015,-0.017,0.007,66.9,78.13
12:53:03.953,5584,64,1238.98,1546307366,0.032,-0.02,-0.0,73.75,77.98
12:53:04.953,5585,70,1352.28,1546307367,0.013,-0.043,0.0,77.33,77.9
12:53:05.954,5586,75,1450.64,1546307368,0.007,-0.05,0.01,81.13,77.82
12:53:06.954,5587,80,1535.02,1546307369,-0.007,-0.013,0.007,84.96,77.74
12:53:07.953,5588,80,1609.08,1546307370,0.04,0.047,-0.01,87.25,77.68
12:53:08.954,5589,79,1656.92,1546307371,-0.01,0.047,0.007,81.63,77.79
12:53:09.954,5590,79,1674.14,1546307372,-0.01,0.023,-0.01,80.13,77.81
12:53:10.953,5591,78,1662.02,1546307373,-0.01,0.007,-0.017,79.0,77.83
12:53:11.954,5592,78,1624.1,1546307374,0.053,0.043,-0.05,83.24,77.73
12:53:12.954,5593,78,1562.44,1546307375,0.047,0.05,-0.017,82.76,77.74
12:53:13.953,5594,77,1488.66,1546307376,0.01,0.02,0.027,78.8,77.81
12:53:14.954,5595,73,1414.66,1546307377,-0.013,-0.007,0.077,74.0,77.9
12:53:15.954,5596,69,1328.44,1546307378,0.003,-0.087,0.173,70.24,77.97
12:53:16.953,5597,64,1234.46,1546307379,0.003,-0.08,0.287,65.24,78.06
12:53:17.954,5598,59,1134.8,1546307380,0.027,-0.093,0.323,62.16,78.12
12:53:18.954,5599,54,1037.26,1546307381,0.02,-0.037,0.083,56.6,78.22
12:53:19.954,5600,48,934.96,1546307382,0.06,-0.043,-0.18,53.8,78.27
12:53:20.954,5601,44,857.02,1546307383,0.073,-0.01,-0.443,50.84,78.33
12:53:21.954,5602,42,809.34,1546307384,0.083,-0.0,-0.34,49.64,78.35
12:53:22.954,5603,41,792.14,1546307385,0.077,0.023,-0.237,48.16,78.37
12:53:23.953,5604,41,804.06,1546307386,0.05,0.02,-0.1,47.4,78.38
12:53:24.954,5605,44,848.34,1546307387,0.037,0.03,-0.123,50.49,78.32
12:53:25.954,5606,47,905.28,1546307388,0.03,0.017,-0.123,53.1,78.26
12:53:26.953,5607,49,956.3,1546307389,0.027,0.023,-0.12,54.12,78.23
12:53:27.954,5608,51,983.52,1546307390,0.033,0.003,-0.15,55.32,78.21
12:53:28.954,5609,51,983.56,1546307391,0.013,-0.017,-0.202,53.04,78.25
12:53:29.954,5610,49,952.56,1546307392,0.01,-0.037,-0.235,50.8,78.29
12:53:30.954,5611,47,917.34,1546307393,0.007,-0.023,-0.258,48.56,78.33
12:53:31.954,5612,46,896.7,1546307394,0.007,-0.033,-0.267,47.56,78.34
12:53:32.953,5613,46,887.08,1546307395,0.017,-0.03,-0.323,48.36,78.32
12:53:33.954,5614,46,883.0,1546307396,0.023,-0.053,-0.37,48.84,78.31
12:53:34.954,5615,45,872.1,1546307397,0.037,-0.017,-0.49,48.96,78.3
12:53:35.953,5616,43,823.74,1546307398,0.04,-0.013,-0.457,47.2,78.33
12:53:36.954,5617,39,760.04,1546307399,-0.007,0.007,-0.313,40.0,78.47
12:53:37.954,5618,37,721.32,1546307400,-0.033,-0.007,-0.02,38.0,78.51
12:53:38.954,5619,37,713.4,1546307401,-0.063,0.033,0.167,38.74,78.49
12:53:39.954,5620,39,750.72,1546307402,-0.048,0.043,0.223,43.21,78.4
12:53:40.954,5621,43,841.68,1546307403,-0.043,0.067,0.133,48.99,78.28
12:53:41.954,5622,49,950.14,1546307404,-0.017,0.037,0.053,55.21,78.15
12:53:42.954,5623,54,1050.08,1546307405,0.004,0.023,0.0,60.16,78.04
12:53:43.954,5624,59,1143.56,1546307406,0.057,-0.027,0.09,64.56,77.95
12:53:49.680,1,0,0.0,1546307412,0.053,0.003,0.15,5.24,79.13
12:53:50.680,2,12,232.24,1546307413,0.103,0.027,0.2,33.33,78.57
12:53:51.679,3,25,483.58,1546307414,0.077,0.057,0.09,45.08,78.33
12:53:52.679,4,39,748.9,1546307415,0.103,0.033,0.012,61.77,77.99
12:53:53.680,5,53,1024.68,1546307416,0.027,0.007,-0.035,70.26,77.81
12:53:54.679,6,68,1312.84,1546307417,0.117,-0.04,-0.018,87.37,77.46
12:53:55.679,7,72,1384.96,1546307418,0.08,-0.057,-0.003,82.44,77.56
12:53:56.679,8,74,1434.5,1546307419,0.103,-0.043,-0.013,85.61,77.48
12:53:57.679,9,77,1479.58,1546307420,-0.05,-0.0,-0.013,80.04,77.59
12:53:58.679,10,79,1516.18,1546307421,-0.01,0.013,-0.02,81.38,77.55
12:53:59.679,11,80,1534.7,1546307422,-0.027,0.013,-0.047,81.16,77.55
12:54:00.679,12,79,1522.6,1546307423,0.01,0.003,-0.057,80.8,77.55
12:54:01.679,13,78,1499.98,1546307424,-0.027,-0.0,-0.063,79.0,77.58
12:54:02.680,14,76,1462.86,1546307425,-0.013,0.01,-0.047,77.0,77.61
12:54:03.679,15,74,1430.1,1546307426,-0.02,0.037,-0.063,75.0,77.65
12:54:04.679,16,73,1408.62,1546307427,-0.024,0.044,-0.053,74.0,77.66
12:54:16.057,4096867422,0,0.0,1546307431,-0.032,0.033,-0.033,1.0,79.12
12:54:17.057,1059994827,0,0.0,1546307434,-0.023,0.017,0.0,1.0,79.12
12:54:18.057,3019718040,0,0.0,1546307438,-0.015,0.006,-0.0,1.0,79.12
12:54:19.057,1087093923,0,0.0,1546307442,-0.007,-0.002,0.0,1.0,79.12
12:54:20.057,320191819,0,0.0,1546307445,0.002,-0.005,-0.023,1.0,79.12
12:54:27.220,12,65,1261.78,1546307449,0.031,0.002,-0.127,98.36,77.16
12:54:28.219,13,62,1195.3,1546307450,0.027,0.017,-0.283,65.16,77.82
12:54:29.220,14,58,1113.82,1546307451,0.017,0.023,-0.403,60.36,77.91
12:54:30.219,15,54,1046.26,1546307452,-0.007,0.01,-0.39,55.0,78.01
12:54:31.219,16,53,1017.46,1546307453,0.017,0.003,-0.297,55.36,78.0
12:54:32.220,17,52,1013.66,1546307454,0.063,0.017,-0.21,58.5,77.93
12:54:33.219,18,54,1035.9,1546307455,0.073,0.01,-0.172,62.67,77.84
12:54:34.220,19,56,1086.98,1546307456,0.033,-0.013,-0.155,62.75,77.84
12:54:35.219,20,60,1160.18,1546307457,-0.01,-0.02,-0.148,64.6,77.79
12:54:36.220,21,64,1231.1,1546307458,-0.05,-0.03,0.043,65.0,77.78
12:54:55.220,40,44,859.24,1546307477,-0.05,-0.017,0.253,45.0,78.18
12:54:56.219,41,42,822.16,1546307478,-0.067,-0.02,0.36,43.0,78.21
12:54:57.219,42,43,828.5,1546307479,-0.037,0.03,0.313,45.21,78.16
12:54:58.220,43,45,870.62,1546307480,0.0,0.033,0.213,49.01,78.08
12:54:59.219,44,49,948.9,1546307481,-0.003,0.067,0.203,54.83,77.96
12:55:00.219,45,55,1063.72,1546307482,0.007,-0.003,0.167,62.71,77.8
12:55:01.220,46,62,1194.76,1546307483,-0.04,0.007,0.093,69.05,77.66
12:55:02.219,47,68,1305.58,1546307484,-0.027,-0.053,0.05,74.11,77.56
12:55:03.219,48,73,1399.24,1546307485,-0.047,0.02,-0.01,78.44,77.46
12:55:04.220,49,77,1483.18,1546307486,0.013,0.007,0.007,82.99,77.36
12:55:05.219,50,38,1557.06,1546307487,0.023,0.043,0.003,40.84,78.2
12:55:14.630,1,0,0.0,1546307496,0.03,0.037,-0.003,1.0,79.0
12:55:15.630,2,18,359.94,1546307497,-0.003,0.033,-0.007,36.74,78.28
12:55:16.630,3,37,709.76,1546307498,0.0,0.017,-0.01,55.19,77.91
12:55:17.630,4,54,1047.66,1546307499,0.0,-0.04,-0.003,71.45,77.58
12:55:18.630,5,71,1367.9,1546307500,0.01,-0.02,0.023,88.18,77.23
12:55:19.630,6,73,1663.06,1546307501,-0.003,-0.033,0.077,79.3,77.4
12:55:20.630,7,75,1579.8,1546307502,-0.017,0.003,0.173,76.0,77.46
12:55:21.630,8,77,1477.1,1546307503,0.0,-0.053,0.027,78.0,77.42
12:55:27.157,1,0,0.0,1546307509,0.007,-0.027,-0.097,1.0,78.96
12:55:28.157,2,12,241.72,1546307510,0.007,-0.033,-0.167,26.12,78.45
12:55:29.157,3,26,502.36,1546307511,0.003,-0.0,-0.067,39.9,78.17
12:55:30.157,4,39,747.96,1546307512,0.013,-0.007,-0.053,52.8,77.91
12:55:31.156,5,50,972.66,1546307513,0.03,-0.05,-0.237,64.03,77.68
12:55:32.157,6,61,1173.0,1546307514,0.027,-0.053,-0.343,67.82,77.6
12:55:33.156,7,58,1118.86,1546307515,0.033,-0.043,-0.353,61.64,77.71
12:55:34.156,8,55,1067.48,1546307516,0.007,0.013,-0.283,56.56,77.81
12:55:35.157,9,54,1037.16,1546307517,-0.017,0.023,-0.293,55.0,77.84
12:55:36.156,10,52,1014.84,1546307518,0.017,-0.0,-0.423,54.36,77.85
12:55:37.157,11,52,1003.74,1546307519,0.073,-0.01,-0.45,58.84,77.75
12:55:38.157,12,49,949.48,1546307520,0.077,-0.033,-0.373,56.16,77.8
12:55:39.156,13,46,896.16,1546307521,0.06,-0.037,-0.123,51.8,77.88
12:55:40.157,14,45,866.6,1546307522,-0.013,-0.04,0.103,46.0,77.99
12:55:41.156,15,45,874.72,1546307523,0.013,0.007,0.227,48.24,77.94
12:55:42.157,16,47,914.6,1546307524,-0.017,0.03,0.19,51.82,77.87
12:55:43.157,17,53,1027.72,1546307525,0.03,0.037,0.087,61.9,77.66
12:55:44.156,18,59,1134.5,1546307526,0.013,0.003,-0.013,65.97,77.57
12:55:45.157,19,63,1225.04,1546307527,0.02,-0.027,-0.05,69.42,77.5
12:55:46.156,20,67,1287.5,1546307528,0.01,-0.03,-0.133,71.07,77.46
12:55:47.157,21,68,1315.94,1546307529,0.0,0.01,-0.083,69.82,77.48
12:55:48.157,22,68,1320.1,1546307530,-0.007,0.023,-0.053,69.0,77.49
12:55:49.156,23,67,1292.48,1546307531,0.002,0.013,0.043,68.16,77.5
12:55:50.157,24,66,1264.56,1546307532,0.015,-0.03,0.06,68.2,77.49
12:55:51.157,25,65,1253.18,1546307533,0.022,-0.047,0.06,67.9,77.49
12:55:52.157,26,66,1270.24,1546307534,0.023,-0.04,0.023,70.2,77.44
12:55:53.157,27,68,1307.78,1546307535,0.02,-0.01,-0.047,73.15,77.37
12:55:54.156,28,71,1372.2,1546307536,0.03,-0.01,-0.06,77.24,77.28
12:55:55.157,29,74,1421.58,1546307537,0.01,0.007,-0.067,77.91,77.26
12:55:56.157,30,76,1456.52,1546307538,0.063,-0.033,-0.05,83.69,77.14
12:55:57.156,31,77,1487.42,1546307539,0.063,-0.01,-0.043,84.35,77.12
12:55:58.157,32,78,1508.88,1546307540,0.107,0.003,-0.027,88.48,77.03
12:55:59.157,33,79,1524.32,1546307541,0.05,0.06,-0.023,84.85,77.1
12:56:00.156,34,80,1542.88,1546307542,0.013,0.073,-0.017,83.03,77.13
12:56:01.157,35,80,1564.0,1546307543,-0.017,0.053,-0.03,81.82,77.15
12:56:02.157,36,80,1575.7,1546307544,-0.02,0.037,-0.037,81.22,77.15
12:56:03.156,37,80,1572.98,1546307545,0.023,0.05,-0.053,82.84,77.11
12:56:04.157,38,80,1562.62,1546307546,0.047,0.007,-0.017,84.76,77.07
12:56:05.157,39,80,1536.44,1546307547,0.083,0.007,-0.04,87.64,77.01
12:56:06.157,40,77,1480.58,1546307548,0.05,-0.053,-0.037,82.0,77.11
12:56:07.156,41,73,1413.28,1546307549,0.023,-0.02,-0.037,75.84,77.23
12:56:08.157,42,70,1346.08,1546307550,-0.02,-0.03,0.057,71.0,77.32
12:56:09.157,43,65,1253.24,1546307551,0.023,-0.002,0.24,67.84,77.38
12:56:10.156,44,60,1150.96,1546307552,0.03,-0.005,0.373,63.4,77.47
12:56:11.157,45,55,1063.66,1546307553,0.043,0.005,0.497,59.44,77.54
12:56:12.157,46,51,983.28,1546307554,0.007,0.007,0.177,52.56,77.68
12:56:13.156,47,47,913.36,1546307555,0.027,-0.003,-0.123,50.16,77.72
12:56:14.157,48,44,861.54,1546307556,0.05,-0.043,-0.453,49.0,77.74
12:56:15.157,49,43,837.52,1546307557,0.06,-0.077,-0.428,48.8,77.74
12:56:16.156,50,43,836.72,1546307558,0.023,-0.07,-0.355,46.44,77.79
12:56:17.157,51,44,861.64,1546307559,0.017,-0.047,-0.208,48.2,77.75
12:56:18.157,52,47,910.2,1546307560,0.02,-0.02,-0.11,52.71,77.66
12:56:19.156,53,51,985.9,1546307561,0.027,-0.017,-0.063,58.28,77.54
12:56:20.157,54,56,1075.0,1546307562,0.047,-0.017,-0.063,65.36,77.39
12:56:21.157,55,61,1169.86,1546307563,0.097,-0.007,-0.06,74.36,77.21
12:56:22.156,56,65,1258.94,1546307564,0.097,0.003,-0.053,77.9,77.13
12:56:23.156,57,69,1335.34,1546307565,0.037,-0.013,-0.078,76.48,77.16
12:56:24.157,58,73,1399.56,1546307566,-0.007,-0.003,-0.115,75.88,77.16
12:56:25.157,59,74,1410.5,1546307567,-0.017,-0.04,-0.142,75.55,77.17
12:56:26.156,60,74,1421.44,1546307568,0.02,-0.033,-0.193,76.6,77.14
12:56:27.157,61,73,1400.86,1546307569,0.007,-0.053,-0.243,77.78,77.11
12:56:28.157,62,72,1550.24,1546307570,-0.01,0.007,-0.31,80.47,77.05
12:56:29.157,63,71,1699.62,1546307571,-0.013,0.033,-0.347,74.85,77.16
12:56:30.157,64,70,1664.18,1546307572,0.0,0.053,-0.347,71.0,77.23
12:56:31.157,65,68,1652.7,1546307573,0.02,0.047,-0.293,70.6,77.23
12:56:32.157,66,67,1663.36,1546307574,0.003,0.033,-0.153,68.24,77.28
12:56:33.157,67,66,1509.61,1546307575,0.0,0.023,-0.097,67.0,77.3
12:56:34.157,68,70,1355.86,1546307576,0.05,0.022,-0.05,75.0,77.13
12:56:35.157,69,73,1408.94,1546307577,0.073,0.055,-0.18,81.34,77.0
12:56:36.157,70,73,1415.7,1546307578,0.03,0.038,-0.133,76.4,77.09
12:56:37.157,71,72,1394.82,1546307579,-0.003,0.033,-0.2,73.0,77.16
12:56:38.157,72,70,1341.06,1546307580,-0.025,-0.037,-0.327,71.0,77.19
12:56:39.156,73,64,1231.4,1546307581,0.005,-0.053,-0.493,65.4,77.3
12:56:40.157,74,59,1132.22,1546307582,-0.002,-0.067,-0.577,60.0,77.41
12:56:41.157,75,55,1070.42,1546307583,0.008,-0.02,-0.513,56.64,77.47
12:56:42.156,76,53,1026.32,1546307584,0.035,-0.02,-0.523,56.8,77.46
12:56:43.157,77,51,992.64,1546307585,0.055,-0.037,-0.537,56.4,77.47
12:56:44.157,78,52,1001.9,1546307586,0.043,-0.04,-0.383,57.23,77.45
12:56:45.156,79,53,1024.26,1546307587,0.003,-0.013,-0.2,55.59,77.47
12:56:46.157,80,55,1055.92,1546307588,-0.003,-0.003,0.06,57.81,77.43
12:56:47.157,81,57,1096.84,1546307589,0.023,-0.02,0.18,61.91,77.34
12:56:48.157,82,59,1138.62,1546307590,0.057,-0.02,0.313,66.58,77.24
12:56:49.157,83,61,1177.48,1546307591,0.043,-0.01,0.38,66.41,77.24
12:56:50.157,84,61,1177.38,1546307592,0.003,0.013,0.433,62.24,77.32
12:56:51.156,85,59,1139.66,1546307593,-0.027,0.033,0.43,60.0,77.36
12:56:52.157,86,57,1094.0,1546307594,0.023,-0.027,0.45,59.84,77.36
12:56:53.157,87,55,1068.32,1546307595,0.043,-0.05,0.447,59.44,77.37
12:56:54.157,88,55,1065.16,1546307596,0.073,-0.05,0.427,62.79,77.29
12:56:55.157,89,57,1106.14,1546307597,0.043,0.02,0.28,64.33,77.26
12:56:56.157,90,61,1180.82,1546307598,0.047,0.01,0.14,69.79,77.15
12:56:57.157,91,66,1267.48,1546307599,0.02,-0.027,0.037,73.03,77.08
12:56:58.156,92,70,1358.08,1546307600,0.007,-0.0,0.01,75.9,77.01
12:56:59.157,93,75,1441.28,1546307601,-0.017,-0.003,0.02,79.97,76.93
12:57:00.157,94,79,1516.7,1546307602,-0.027,0.047,0.007,83.54,76.85
12:57:06.316,0,40,1582.86,1546307603,-0.03,0.007,0.013,41.0,77.7
12:57:14.576,0,0,0.0,1546307608,-0.017,0.03,0.0,1.0,78.5
12:57:15.575,0,0,0.0,1546307613,-0.006,0.0,0.0,1.0,78.5
12:57:16.576,0,17,0.0,1546307618,-0.017,0.0,0.0,18.0,78.16
12:57:22.028,0,33,0.0,1546307623,-0.033,0.027,-0.1,58.1,77.35
12:57:26.237,5,50,964.12,1546307628,-0.014,0.05,-0.25,80.26,76.9
12:57:27.237,6,61,1170.34,1546307629,-0.03,0.083,-0.373,65.88,77.19
12:57:28.237,7,58,1119.46,1546307630,0.003,0.057,-0.415,59.24,77.32
12:57:29.237,8,57,1095.88,1546307631,0.043,0.14,-0.425,61.44,77.27
12:57:30.237,9,56,1083.52,1546307632,0.07,0.1,-0.458,62.6,77.24
12:57:31.237,10,56,1074.52,1546307633,0.093,0.07,-0.587,64.44,77.2
12:57:32.237,11,53,1018.96,1546307634,0.05,-0.06,-0.487,58.0,77.32
12:57:33.237,12,50,974.82,1546307635,0.04,-0.03,-0.313,54.2,77.4
12:57:34.237,13,48,935.06,1546307636,-0.003,0.037,0.113,49.0,77.5
12:57:35.237,14,48,922.64,1546307637,-0.007,0.053,0.213,49.1,77.49
12:57:36.237,15,49,938.98,1546307638,0.003,0.033,0.213,53.03,77.41
12:57:37.237,16,54,1034.32,1546307639,0.02,0.017,0.063,61.51,77.24
12:57:38.237,17,59,1135.54,1546307640,0.033,0.013,0.013,67.3,77.12
12:57:39.236,18,63,1220.84,1546307641,0.047,-0.037,-0.007,71.37,77.03
12:57:40.237,19,66,1280.08,1546307642,0.04,-0.033,-0.06,72.42,77.0
12:57:41.237,20,68,1309.82,1546307643,0.018,-0.043,-0.133,71.1,77.03
12:57:42.236,21,68,1306.28,1546307644,-0.005,-0.007,-0.157,69.0,77.06
12:57:43.237,22,67,1301.94,1546307645,0.002,-0.017,-0.037,68.16,77.08
12:57:44.237,23,67,1296.16,1546307646,-0.003,-0.007,0.08,68.06,77.07
12:57:45.237,24,68,1304.26,1546307647,0.01,0.003,0.1,70.76,77.01
12:57:46.237,25,69,1334.66,1546307648,-0.003,0.05,0.013,72.18,76.98
12:57:47.237,26,72,1391.38,1546307649,0.053,0.107,-0.063,80.04,76.82
12:57:48.237,27,75,1446.62,1546307650,0.037,0.09,-0.047,81.57,76.78
12:57:49.237,28,78,1495.84,1546307651,0.053,0.063,-0.057,85.53,76.7
12:57:50.237,29,80,1538.32,1546307652,0.0,-0.013,-0.027,83.11,76.74
12:57:51.237,30,80,1580.28,1546307653,-0.003,0.037,-0.057,82.98,76.74
12:57:52.237,31,79,1617.46,1546307654,-0.003,0.013,-0.048,81.71,76.76
12:57:53.237,32,79,1648.64,1546307655,0.017,0.027,-0.045,82.89,76.73
12:57:54.237,33,79,1678.64,1546307656,0.063,0.04,-0.038,86.54,76.65
12:57:55.237,34,78,1708.78,1546307657,0.017,0.0,-0.033,81.78,76.74
12:57:56.237,35,78,1735.48,1546307658,0.0,-0.04,-0.015,80.3,76.77
12:57:57.237,36,78,1760.72,1546307659,-0.003,-0.09,0.025,79.66,76.77
12:57:58.237,37,78,1761.86,1546307660,0.03,-0.04,0.002,81.4,76.73
12:57:59.237,38,78,1739.72,1546307661,0.073,0.03,-0.03,84.84,76.66
12:58:00.237,39,78,1683.0,1546307662,0.067,0.067,0.03,84.36,76.66
12:58:01.237,40,78,1592.5,1546307663,0.05,0.047,0.233,83.0,76.68
12:58:02.237,41,76,1460.84,1546307664,0.0,0.057,0.39,77.0,76.8
12:58:03.237,42,69,1328.56,1546307665,0.01,0.03,0.48,70.8,76.92
12:58:04.237,43,61,1175.5,1546307666,0.043,-0.007,0.17,65.44,77.02
12:58:05.237,44,54,1047.26,1546307667,0.05,-0.003,-0.16,59.0,77.15
12:58:06.237,45,48,930.42,1546307668,0.08,-0.027,-0.567,55.4,77.21
12:58:07.237,46,45,863.32,1546307669,0.027,-0.007,-0.48,48.16,77.36
12:58:08.237,47,43,835.66,1546307670,0.047,-0.033,-0.323,47.95,77.36
12:58:09.237,48,45,870.74,1546307671,0.017,-0.01,-0.19,49.77,77.32
12:58:10.237,49,48,932.02,1546307672,0.043,-0.007,-0.15,56.36,77.18
12:58:11.237,50,53,1027.52,1546307673,-0.03,0.0,-0.133,58.89,77.13
12:58:12.237,51,58,1127.44,1546307674,-0.057,-0.02,-0.033,63.87,77.02
12:58:13.237,52,63,1222.28,1546307675,-0.053,-0.02,-0.033,68.5,76.93
12:58:14.237,53,68,1307.3,1546307676,0.013,-0.053,-0.017,74.05,76.81
12:58:15.237,54,72,1382.76,1546307677,0.027,-0.063,-0.063,78.78,76.71
12:58:16.237,55,75,1452.28,1546307678,-0.003,-0.077,-0.12,78.56,76.71
